longitude,latitude,result_1990,result_1991,result_1992,result_1993,result_1994,result_1995,result_1996,result_1997,result_1998,result_1999,result_2000,result_2001,result_2002,result_2003,result_2004,result_2005,result_2006,result_2007,result_2008,result_2009,result_2010,result_2011,result_2012,result_2013,result_2014,result_2015,result_2016,result_2017,result_2018,result_2019,result_2020
107,30,4719569.159,4747947.775,4776326.391,4804705.007,4833083.623,4861462.239,4875713.976,4889965.712,4904217.449,4918469.185,8101774.0,7995445.0,7885617.0,7775706.0,7671375.0,7558144.0,7442783.0,7332107.0,7221236.0,7114080.0,7007830.0,6905248.0,6793219.0,6691742.0,6593463.0,6482313.0,6385270.0,6284950.0,6184348.0,6082391.0,5978686.0
108,30,2959336.948,2985006.26,3010675.572,3036344.884,3062014.196,3087683.508,3104687.568,3121691.628,3138695.687,3155699.747,5308220.0,5285067.0,5260619.0,5224098.0,5193736.0,5159264.0,5117851.0,5083659.0,5053519.0,5011894.0,4974594.0,4937071.0,4900912.0,4860275.0,4818223.0,4778275.0,4729764.0,4686942.0,4643192.0,4597655.0,4549645.0
109,30,1852271.056,1863970.319,1875669.582,1887368.846,1899068.109,1910767.372,1916971.529,1923175.686,1929379.843,1935584.0,3144470.0,3119920.0,3080858.0,3044777.0,3020218.0,2991665.0,2961571.0,2931511.0,2891114.0,2871693.0,2838492.0,2810763.0,2777537.0,2744644.0,2711880.0,2676976.0,2640644.0,2608000.0,2573682.0,2539017.0,2503247.0
110,30,1381124.538,1384877.547,1388630.555,1392383.564,1396136.572,1399889.581,1399447.268,1399004.955,1398562.642,1398120.329,2050629.0,2026131.0,2001215.0,1975824.0,1955427.0,1929395.0,1904659.0,1875005.0,1855702.0,1829961.0,1800530.0,1776098.0,1750074.0,1724878.0,1704969.0,1687158.0,1664801.0,1640245.0,1615353.0,1591142.0,1565992.0
111,30,3287622.691,3322704.501,3357786.311,3392868.12,3427949.93,3463031.74,3492561.591,3522091.443,3551621.294,3581151.146,3622042.0,3611369.0,3614512.0,3599907.0,3587303.0,3574985.0,3565826.0,3560249.0,3532199.0,3518946.0,3506919.0,3489800.0,3475128.0,3460878.0,3446325.0,3422510.0,3404539.0,3384683.0,3364626.0,3341617.0,3317697.0
112,30,4091657.413,4145145.803,4198634.192,4252122.582,4305610.971,4359099.361,4402936.552,4446773.742,4490610.933,4534448.123,6175916.0,6123900.0,6081021.0,6045268.0,6004453.0,5957775.0,5916448.0,5866177.0,5822359.0,5774106.0,5728650.0,5679842.0,5640007.0,5587080.0,5539116.0,5496805.0,5447732.0,5394525.0,5339074.0,5283855.0,5224946.0
113,30,5532313.758,5607313.03,5682312.302,5757311.574,5832310.846,5907310.118,5968721.84,6030133.563,6091545.285,6152957.008,7520349.0,7444704.0,7371615.0,7295210.0,7205229.0,7122937.0,7010251.0,6920551.0,6812874.0,6722832.0,6637288.0,6545247.0,6447682.0,6366871.0,6279168.0,6187110.0,6105063.0,6016751.0,5926350.0,5834897.0,5740952.0
114,30,7041523.782,7190044.047,7338564.313,7487084.578,7635604.844,7784125.109,7922451.59,8060778.07,8199104.551,8337431.031,14450825.0,14611238.0,14749942.0,14895661.0,15048514.0,15210550.0,15356574.0,15496289.0,15663297.0,15819191.0,15968831.0,16126950.0,16286777.0,16432349.0,16585474.0,16742437.0,16884222.0,17028324.0,17169200.0,17300286.0,17425358.0
115,30,4367517.914,4423203.604,4478889.294,4534574.985,4590260.675,4645946.365,4690941.286,4735936.207,4780931.127,4825926.048,8725466.0,8699471.0,8653892.0,8610513.0,8566896.0,8514523.0,8467404.0,8434076.0,8368910.0,8330536.0,8279303.0,8229548.0,8179418.0,8134652.0,8084941.0,8038060.0,7988785.0,7936077.0,7882027.0,7825073.0,7764400.0
116,30,3314615.027,3300881.571,3287148.115,3273414.658,3259681.202,3245947.746,3223285.336,3200622.926,3177960.516,3155298.106,4056306.0,4027304.0,4014895.0,3986241.0,3962964.0,3930656.0,3922008.0,3883743.0,3866948.0,3856025.0,3826919.0,3788869.0,3758608.0,3741233.0,3713454.0,3689555.0,3664607.0,3641327.0,3611250.0,3577586.0,3544944.0
117,30,2817350.512,2824188.705,2831026.899,2837865.092,2844703.286,2851541.479,2852039.235,2852536.991,2853034.746,2853532.502,5593823.0,5611560.0,5620199.0,5631535.0,5644574.0,5655266.0,5648179.0,5663210.0,5671464.0,5673330.0,5675063.0,5681846.0,5683707.0,5676851.0,5681394.0,5687068.0,5679135.0,5668935.0,5659776.0,5650092.0,5634495.0
118,30,2163419.006,2170154.786,2176890.566,2183626.346,2190362.126,2197097.906,2197434.454,2197771.002,2198107.551,2198444.099,3092377.0,3103978.0,3109647.0,3110917.0,3113488.0,3116647.0,3121889.0,3119325.0,3118996.0,3126241.0,3126068.0,3124082.0,3126182.0,3125209.0,3124251.0,3116831.0,3113847.0,3109361.0,3102369.0,3096560.0,3087383.0
119,30,2745304.752,2765364.359,2785423.965,2805483.572,2825543.178,2845602.785,2858425.388,2871247.991,2884070.593,2896893.196,2698373.0,2687332.0,2687115.0,2683664.0,2678206.0,2674530.0,2668627.0,2654929.0,2644086.0,2636694.0,2625295.0,2617063.0,2612426.0,2605933.0,2595219.0,2583621.0,2577063.0,2567705.0,2557265.0,2545933.0,2532436.0
120,30,7697565.46,7894681.993,8091798.526,8288915.06,8486031.593,8683148.126,8869912.278,9056676.43,9243440.581,9430204.733,13140176.0,13407834.0,13667988.0,13912215.0,14175390.0,14441974.0,14691564.0,14953217.0,15211072.0,15484154.0,15755324.0,16036463.0,16317216.0,16592047.0,16883776.0,17168828.0,17456810.0,17740954.0,18028106.0,18311576.0,18587996.0
121,30,3560058.183,3630226.178,3700394.173,3770562.168,3840730.163,3910898.158,3976812.598,4042727.038,4108641.479,4174555.919,10428414.0,10702187.0,10972671.0,11252989.0,11546466.0,11821926.0,12106033.0,12407482.0,12718410.0,13053786.0,13378449.0,13707721.0,14052747.0,14400852.0,14712858.0,15085101.0,15417124.0,15764478.0,16100760.0,16466617.0,16811584.0
122,30,685120.3902,688167.7483,691215.1064,694262.4645,697309.8226,700357.1807,701449.3612,702541.5416,703633.7221,704725.9025,1476977.0,1495368.0,1508867.0,1548086.0,1586764.0,1639379.0,1692708.0,1738457.0,1744294.0,1795165.0,1847915.0,1883928.0,1932525.0,1961320.0,2008405.0,2049922.0,2090391.0,2135497.0,2181202.0,2235347.0,2278471.0
123,30,0,0,0,0,0,0,0,0,0,0,45179.0,46066.0,43132.0,42807.0,45130.0,47463.0,44763.0,44619.0,46139.0,45793.0,45384.0,46386.0,45596.0,44573.0,45936.0,44069.0,45585.0,46448.0,46601.0,47015.0,47219.0
78,31,892.5849991,912.5773079,932.5696168,952.5619256,972.5542345,992.5465433,1011.895018,1031.243494,1050.591969,1069.940444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,31,2649.060527,2717.690922,2786.321317,2854.951712,2923.582107,2992.212502,3060.147767,3128.083032,3196.018297,3263.953562,2781.0,2936.0,3018.0,2974.0,2916.0,2881.0,2910.0,2977.0,3218.0,3089.0,3215.0,3303.0,3365.0,3417.0,3464.0,3747.0,3823.0,3900.0,3936.0,4030.0,4093.0
80,31,4292.713299,4459.63658,4626.55986,4793.483141,4960.406421,5127.329702,5308.979496,5490.629291,5672.279085,5853.92888,5355.0,5460.0,5803.0,5949.0,5948.0,6318.0,6556.0,6532.0,6535.0,6720.0,6719.0,7252.0,7402.0,7524.0,7651.0,7497.0,7696.0,7868.0,8003.0,8111.0,8259.0
81,31,2972.679608,3040.943899,3109.20819,3177.472482,3245.736773,3314.001064,3379.878447,3445.755829,3511.633212,3577.510594,4100.0,4134.0,4170.0,4259.0,4460.0,4289.0,4289.0,4388.0,4462.0,4635.0,4641.0,4609.0,4746.0,4714.0,4890.0,5115.0,5207.0,5293.0,5407.0,5480.0,5570.0
82,31,1985.46885,2037.700412,2089.931974,2142.163535,2194.395097,2246.626659,2298.09731,2349.567961,2401.038611,2452.509262,4395.0,4166.0,5067.0,5126.0,5196.0,5325.0,5376.0,5553.0,5451.0,5478.0,5665.0,5899.0,6049.0,6193.0,6091.0,5979.0,6188.0,6295.0,6374.0,6496.0,6616.0
83,31,3596.656258,3541.550582,3486.444907,3431.339231,3376.233556,3321.12788,3267.713611,3214.299341,3160.885072,3107.470802,4215.0,3030.0,2544.0,2733.0,2768.0,2773.0,2942.0,2909.0,3326.0,3570.0,3174.0,3598.0,3348.0,3624.0,4256.0,4494.0,4452.0,4544.0,4713.0,4708.0,4731.0
84,31,3958.305942,3943.004086,3927.70223,3912.400374,3897.098518,3881.796662,3867.112034,3852.427406,3837.742779,3823.058151,7293.0,7447.0,7528.0,7604.0,8090.0,8205.0,8310.0,8529.0,8451.0,9073.0,9248.0,9231.0,9580.0,9754.0,9551.0,9459.0,9693.0,9828.0,9918.0,10068.0,10200.0
85,31,3355.743981,3442.307503,3528.871026,3615.434548,3701.998071,3788.561593,3873.190226,3957.81886,4042.447493,4127.076127,8602.0,7610.0,7580.0,7728.0,8224.0,8440.0,8780.0,8937.0,9226.0,9329.0,8899.0,8838.0,8927.0,8981.0,9701.0,10484.0,10450.0,10646.0,10865.0,11193.0,11374.0
86,31,2007.641551,2058.98587,2110.33019,2161.674509,2213.018829,2264.363148,2314.524565,2364.685981,2414.847398,2465.008814,7565.0,8087.0,8205.0,8369.0,8500.0,8866.0,8940.0,9281.0,9268.0,9327.0,9517.0,9691.0,9808.0,10015.0,10103.0,10344.0,10495.0,10700.0,10878.0,11132.0,11332.0
87,31,1640.274692,1683.916678,1727.558664,1771.200651,1814.842637,1858.484623,1901.505565,1944.526508,1987.54745,2030.568393,10393.0,10564.0,10855.0,10985.0,11103.0,11441.0,11568.0,11680.0,11890.0,12311.0,12715.0,12622.0,13187.0,13100.0,13809.0,15480.0,15833.0,16155.0,16122.0,16692.0,17001.0
88,31,4908.402237,5039.031421,5169.660605,5300.289789,5430.918973,5561.548157,5690.315278,5819.082398,5947.849519,6076.616639,7839.0,7624.0,8147.0,7991.0,8152.0,8183.0,8543.0,8542.0,8870.0,9462.0,9590.0,9626.0,10253.0,10631.0,11088.0,11411.0,11763.0,11973.0,12306.0,12341.0,12609.0
89,31,3296.096435,3380.819915,3465.543396,3550.266876,3634.990357,3719.713837,3802.523174,3885.332512,3968.141849,4050.951187,10461.0,8196.0,8199.0,8664.0,8614.0,9105.0,9235.0,9536.0,9775.0,10308.0,9693.0,10399.0,10256.0,10592.0,11558.0,12839.0,13022.0,13313.0,13741.0,13882.0,14201.0
90,31,3719.207075,3805.167104,3891.127133,3977.087163,4063.047192,4149.007221,4230.915329,4312.823437,4394.731546,4476.639654,16824.0,18674.0,19142.0,19488.0,20097.0,20305.0,20811.0,21138.0,21650.0,22010.0,22804.0,23032.0,23827.0,24271.0,24348.0,24233.0,24724.0,25212.0,25652.0,26178.0,26638.0
91,31,27496.62382,28376.85289,29257.08197,30137.31104,31017.54012,31897.76919,32810.10973,33722.45026,34634.7908,35547.13133,28673.0,34255.0,34943.0,34950.0,35180.0,36034.0,36576.0,38548.0,39148.0,38881.0,41332.0,40592.0,41097.0,42233.0,41804.0,39599.0,40166.0,40948.0,41709.0,42463.0,43246.0
92,31,33997.26474,35115.75356,36234.24238,37352.73121,38471.22003,39589.70885,40753.94522,41918.18158,43082.41795,44246.65431,97234.0,98138.0,100479.0,102728.0,105922.0,108144.0,110514.0,112004.0,114563.0,116343.0,117477.0,120895.0,123548.0,126236.0,129252.0,132158.0,134866.0,137456.0,140164.0,142889.0,145530.0
93,31,32502.41163,33347.0969,34191.78217,35036.46744,35881.15271,36725.83798,37554.10807,38382.37816,39210.64825,40038.91834,58590.0,61316.0,62518.0,64585.0,66039.0,67117.0,68719.0,70147.0,71473.0,72642.0,74064.0,75413.0,77185.0,78494.0,79968.0,81314.0,83053.0,84683.0,86446.0,87945.0,89650.0
94,31,42067.73088,43060.70961,44053.68834,45046.66706,46039.64579,47032.62452,47982.9055,48933.18648,49883.46747,50833.74845,87967.0,89042.0,91387.0,94409.0,96507.0,98803.0,100889.0,103236.0,105028.0,107592.0,110244.0,112583.0,115281.0,117799.0,120701.0,122389.0,125190.0,127404.0,129955.0,132222.0,134517.0
95,31,42781.98639,43741.7363,44701.48621,45661.23613,46620.98604,47580.73595,48491.67677,49402.61759,50313.55842,51224.49924,66280.0,67602.0,67998.0,67817.0,68342.0,69762.0,70979.0,71074.0,73457.0,74683.0,75214.0,76862.0,77246.0,78440.0,78932.0,77510.0,78284.0,79277.0,80199.0,81035.0,81919.0
96,31,54299.27033,55604.02703,56908.78374,58213.54044,59518.29715,60823.05385,62084.64898,63346.24411,64607.83924,65869.43437,95381.0,92993.0,94454.0,95127.0,96891.0,99181.0,100720.0,104507.0,105316.0,106713.0,108409.0,109887.0,111884.0,113149.0,114715.0,117029.0,118461.0,120028.0,121670.0,123027.0,124559.0
97,31,74128.29671,74288.8392,74449.38169,74609.92419,74770.46668,74931.00917,75749.33745,76567.66572,77385.994,78204.32227,160395.0,166714.0,167934.0,170858.0,173344.0,174011.0,175029.0,175381.0,176839.0,178291.0,180212.0,183079.0,183320.0,186126.0,189400.0,193305.0,194974.0,196745.0,198179.0,200029.0,201450.0
98,31,79398.70498,76104.34915,72809.99332,69515.63748,66221.28165,62926.92582,61676.24131,60425.5568,59174.87228,57924.18777,87970.0,93129.0,95004.0,96748.0,97527.0,98789.0,99294.0,101092.0,101716.0,102715.0,104413.0,105300.0,105947.0,107270.0,107268.0,104267.0,106034.0,106757.0,107943.0,108450.0,109332.0
99,31,50216.11133,50658.0888,51100.06627,51542.04375,51984.02122,52425.99869,52721.32905,53016.65941,53311.98977,53607.32013,94101.0,91857.0,94365.0,95781.0,97605.0,98521.0,100804.0,102847.0,105041.0,107118.0,108106.0,110604.0,112606.0,114086.0,117061.0,120349.0,122054.0,123967.0,125991.0,127685.0,129543.0
100,31,67303.3694,67887.83858,68472.30776,69056.77694,69641.24612,70225.7153,70618.32703,71010.93876,71403.55048,71796.16221,107725.0,112328.0,114263.0,116387.0,118822.0,121149.0,122652.0,125047.0,126847.0,128446.0,131867.0,134117.0,138497.0,140792.0,142358.0,143213.0,147508.0,149865.0,151908.0,154665.0,156720.0
101,31,101979.1396,102357.0965,102735.0535,103113.0104,103490.9674,103868.9243,103939.1066,104009.2889,104079.4712,104149.6535,88131.0,87713.0,89131.0,90676.0,92107.0,93785.0,95931.0,97513.0,99049.0,100722.0,102033.0,103880.0,105142.0,107075.0,108831.0,109167.0,111117.0,112578.0,114206.0,115530.0,117069.0
102,31,123170.0556,123969.8274,124769.5992,125569.3711,126369.1429,127168.9147,127603.7498,128038.5849,128473.4199,128908.255,189757.0,188720.0,190047.0,191271.0,192069.0,193299.0,194359.0,195757.0,196575.0,197600.0,197881.0,198311.0,199735.0,199610.0,200664.0,203580.0,204105.0,204739.0,205600.0,205925.0,206288.0
103,31,1419994.456,1437776.077,1455557.698,1473339.32,1491120.941,1508902.562,1523083.972,1537265.382,1551446.792,1565628.202,161664.0,160769.0,160713.0,165384.0,165056.0,167656.0,168347.0,169295.0,167724.0,161083.0,161226.0,167083.0,167526.0,170459.0,170384.0,173019.0,173748.0,174354.0,174375.0,175044.0,175086.0
104,31,4770886.127,4830899.89,4890913.653,4950927.417,5010941.18,5070954.943,5120076.588,5169198.233,5218319.878,5267441.523,4074710.0,4069578.0,4055766.0,4040997.0,4033581.0,4008195.0,3998239.0,3982736.0,3965936.0,3964266.0,3949584.0,3935714.0,3922460.0,3909785.0,3894526.0,3880500.0,3863026.0,3844737.0,3827107.0,3806664.0,3785220.0
105,31,4234817.509,4243364.211,4251910.913,4260457.615,4269004.317,4277551.019,4274029.425,4270507.831,4266986.238,4263464.644,6482480.0,6411664.0,6344276.0,6272790.0,6191879.0,6132124.0,6052592.0,5970990.0,5901017.0,5821068.0,5745272.0,5675928.0,5595734.0,5521409.0,5450158.0,5374113.0,5294730.0,5219476.0,5142884.0,5065984.0,4986404.0
106,31,5090137.097,5107869.093,5125601.088,5143333.084,5161065.079,5178797.075,5181189.011,5183580.947,5185972.883,5188364.819,6055883.0,6014036.0,5959201.0,5917705.0,5857311.0,5797783.0,5746602.0,5684277.0,5628015.0,5565436.0,5508559.0,5440524.0,5385773.0,5330898.0,5271222.0,5211172.0,5152897.0,5092782.0,5032112.0,4970423.0,4906565.0
107,31,3772954.561,3786389.525,3799824.489,3813259.453,3826694.417,3840129.381,3842706.06,3845282.739,3847859.417,3850436.096,6693874.0,6673085.0,6646982.0,6614439.0,6586504.0,6561352.0,6537112.0,6509601.0,6488211.0,6458164.0,6423078.0,6397762.0,6368716.0,6330866.0,6304425.0,6272697.0,6234211.0,6195916.0,6154475.0,6107927.0,6059189.0
108,31,2708670.442,2725354.515,2742038.588,2758722.661,2775406.734,2792090.807,2800633.406,2809176.005,2817718.604,2826261.203,3789236.0,3771419.0,3747986.0,3729607.0,3702011.0,3675183.0,3655272.0,3632277.0,3605034.0,3584460.0,3567613.0,3539390.0,3516239.0,3490763.0,3457528.0,3425415.0,3397296.0,3364882.0,3332867.0,3300089.0,3265442.0
109,31,1621940.451,1626204.975,1630469.498,1634734.022,1638998.545,1643263.069,1642653.006,1642042.944,1641432.881,1640822.819,1818890.0,1787284.0,1778124.0,1764127.0,1758497.0,1741935.0,1729833.0,1717406.0,1704731.0,1678567.0,1667686.0,1647887.0,1647717.0,1635562.0,1627324.0,1592420.0,1576422.0,1562671.0,1552526.0,1530158.0,1512796.0
110,31,990444.9024,992536.9495,994628.9966,996721.0438,998813.0909,1000905.138,1000028.056,999150.974,998273.8921,997396.8101,1468020.0,1474685.0,1466184.0,1463269.0,1443049.0,1439337.0,1430200.0,1418164.0,1409104.0,1399479.0,1386660.0,1377861.0,1356208.0,1344730.0,1329128.0,1335996.0,1323888.0,1310228.0,1292822.0,1285742.0,1273759.0
111,31,1452609.845,1460297.278,1467984.711,1475672.145,1483359.578,1491047.011,1494922.116,1498797.221,1502672.326,1506547.431,1058241.0,1053605.0,1045437.0,1040378.0,1038662.0,1036610.0,1026129.0,1016070.0,1012075.0,1012200.0,1006815.0,1000900.0,991027.0,985629.0,978381.0,970895.0,963780.0,960670.0,956291.0,952569.0,944026.0
112,31,2362627.805,2391888.804,2421149.803,2450410.803,2479671.802,2508932.801,2532783.529,2556634.257,2580484.985,2604335.713,3473498.0,3450495.0,3441314.0,3430033.0,3411338.0,3407648.0,3404915.0,3383503.0,3381249.0,3352268.0,3347341.0,3320584.0,3320836.0,3307419.0,3279103.0,3258473.0,3245887.0,3224167.0,3204115.0,3179374.0,3156444.0
113,31,3378528.348,3423973.608,3469418.869,3514864.129,3560309.39,3605754.65,3642607.612,3679460.574,3716313.536,3753166.498,3424873.0,3391887.0,3355956.0,3324756.0,3288243.0,3243982.0,3216268.0,3187882.0,3161900.0,3117840.0,3076653.0,3048428.0,3012383.0,2975456.0,2950685.0,2909181.0,2868501.0,2834430.0,2798417.0,2763304.0,2728369.0
114,31,4162968.309,4219136.155,4275304.002,4331471.848,4387639.695,4443807.541,4491446.398,4539085.255,4586724.113,4634362.97,5137328.0,5106990.0,5079733.0,5044050.0,5012957.0,4986616.0,4951647.0,4916344.0,4878856.0,4839152.0,4812337.0,4783158.0,4750583.0,4715134.0,4673797.0,4629884.0,4590567.0,4548777.0,4505601.0,4461134.0,4413584.0
115,31,2518686.083,2523384.204,2528082.325,2532780.445,2537478.566,2542176.687,2539595.686,2537014.685,2534433.684,2531852.683,4013944.0,3972905.0,3935643.0,3893098.0,3847402.0,3805616.0,3766697.0,3725400.0,3692639.0,3646081.0,3603966.0,3565642.0,3522195.0,3479531.0,3438633.0,3388577.0,3342164.0,3297427.0,3251398.0,3204277.0,3157720.0
116,31,3493290.787,3498839.043,3504387.299,3509935.555,3515483.811,3521032.067,3516068.061,3511104.055,3506140.05,3501176.044,3913883.0,3892013.0,3865146.0,3841546.0,3817736.0,3789232.0,3762469.0,3742042.0,3704410.0,3679497.0,3647222.0,3619712.0,3596177.0,3563125.0,3531822.0,3498536.0,3467648.0,3435005.0,3401924.0,3367376.0,3331019.0
117,31,5214760.694,5275593.952,5336427.21,5397260.469,5458093.727,5518926.985,5573476.93,5628026.874,5682576.819,5737126.763,9502798.0,9578794.0,9653431.0,9730712.0,9809284.0,9896270.0,9969976.0,10035349.0,10109325.0,10169544.0,10231789.0,10308505.0,10367049.0,10441616.0,10509930.0,10586932.0,10648626.0,10705961.0,10770202.0,10825137.0,10876794.0
118,31,5996652.244,6079645.333,6162638.422,6245631.51,6328624.599,6411617.688,6484234.649,6556851.61,6629468.571,6702085.532,8130575.0,8135419.0,8172630.0,8177562.0,8180359.0,8176334.0,8166005.0,8162930.0,8162872.0,8152959.0,8156285.0,8146808.0,8152039.0,8145582.0,8128974.0,8125054.0,8112353.0,8102219.0,8077117.0,8054763.0,8025553.0
119,31,5391675.266,5452401.18,5513127.094,5573853.008,5634578.922,5695304.836,5745633.586,5795962.335,5846291.085,5896619.834,7591142.0,7714694.0,7827674.0,7951331.0,8096059.0,8224714.0,8384110.0,8526729.0,8694630.0,8871009.0,9021136.0,9170332.0,9317300.0,9476430.0,9642311.0,9793676.0,9962963.0,10123086.0,10293460.0,10448435.0,10605573.0
120,31,8880503.635,8850825.018,8821146.4,8791467.783,8761789.165,8732110.548,8711707.023,8691303.498,8670899.974,8650496.449,14981314.0,15295951.0,15624828.0,15948602.0,16250394.0,16554289.0,16852930.0,17180586.0,17500632.0,17802830.0,18122782.0,18455060.0,18790756.0,19133816.0,19474086.0,19810070.0,20141522.0,20484102.0,20818572.0,21140246.0,21462626.0
121,31,14254362.66,14527848.76,14801334.87,15074820.97,15348307.08,15621793.18,15877649.56,16133505.93,16389362.31,16645218.68,28600124.0,29349436.0,30099972.0,30895022.0,31675766.0,32526398.0,33338496.0,34182856.0,35043364.0,35913516.0,36803820.0,37738456.0,38695620.0,39675532.0,40685236.0,41680472.0,42697560.0,43742056.0,44809212.0,45870508.0,46928656.0
122,31,0,0,0,0,0,0,0,0,0,0,4360792.0,4477820.0,4602396.0,4699850.0,4821403.0,4942186.0,5049943.0,5184554.0,5295846.0,5429533.0,5588067.0,5722587.0,5847664.0,5981678.0,6158059.0,6317822.0,6485590.0,6651068.0,6818496.0,6993135.0,7164026.0
78,32,759.1309217,778.4568351,797.7827484,817.1086618,836.4345751,855.7604885,874.8356491,893.9108096,912.9859702,932.0611307,79.0,90.0,45.0,41.0,48.0,48.0,49.0,51.0,61.0,58.0,48.0,86.0,98.0,87.0,104.0,142.0,151.0,151.0,152.0,156.0,154.0
79,32,2479.337661,2570.018502,2660.699343,2751.380183,2842.061024,2932.741865,3030.194794,3127.647724,3225.100653,3322.553583,1517.0,1137.0,973.0,1053.0,1137.0,1177.0,1208.0,1217.0,1272.0,1453.0,1415.0,1421.0,1433.0,1460.0,1544.0,1685.0,1664.0,1724.0,1735.0,1777.0,1841.0
80,32,4342.081547,4517.957354,4693.83316,4869.708967,5045.584773,5221.46058,5414.331625,5607.20267,5800.073715,5992.94476,16469.0,16718.0,17133.0,17570.0,17887.0,18287.0,18631.0,19058.0,19469.0,19835.0,20347.0,20440.0,20856.0,21286.0,21771.0,22163.0,22565.0,22938.0,23350.0,23713.0,24097.0
81,32,1930.103043,1981.070343,2032.037643,2083.004942,2133.972242,2184.939542,2235.104357,2285.269173,2335.433988,2385.598804,5074.0,4988.0,5144.0,5231.0,5301.0,5416.0,5545.0,5655.0,5829.0,6014.0,6045.0,6193.0,6292.0,6391.0,6617.0,6698.0,6802.0,6935.0,7073.0,7184.0,7297.0
82,32,2065.59244,2120.250521,2174.908602,2229.566684,2284.224765,2338.882846,2392.703311,2446.523775,2500.34424,2554.164704,3712.0,4745.0,4200.0,4247.0,4205.0,3807.0,3932.0,3964.0,4072.0,4271.0,4372.0,4220.0,4323.0,4443.0,4646.0,4789.0,4791.0,4881.0,4979.0,5094.0,5165.0
83,32,1508.608571,1550.107531,1591.606491,1633.105451,1674.604411,1716.103371,1757.380172,1798.656973,1839.933773,1881.210574,4250.0,3779.0,5306.0,5384.0,5661.0,6343.0,6428.0,6560.0,6621.0,6157.0,6698.0,6919.0,6743.0,7157.0,6557.0,6417.0,6496.0,6608.0,6654.0,6873.0,6991.0
